PTM_1,K4me1,K4un,R8un,R8me1,K9me2,K9ac,K9me3,K9un,K9me1,K14me3,K14me2,K14ac,K14un,K14me1,R17un,R17me2,R17me1,K18me1,K18un,K18me2,K18ac,K23ac,K23me2,K23un,K23me3,K23me1,R26un,R26me1,R26me2,K27un,K27ac,K27me2,K27me3,K27me1,K36me2,K36un,K36me1,K36me3
K4me1,,,0.0008928129971105,,,,,-0.1837763789609929,0.6316098511416777,,,0.3265590224915464,,-0.004787501748799,0.0087987842908656,,,,-0.0063441441552236,,0.0991133141101557,-0.0574178750437266,0.1229194554797792,-0.0098268737483926,0.0557788496479655,,0.035729676320452,,,,,0.1602934678722353,,,0.2085604031194773,,,
K4un,,,-0.0026761605272283,0.0027369318806907,0.0078434612329317,0.0036919521847186,0.0046973726864279,0.0406240074730753,-0.0784244179646774,0.0027128746771898,0.0032186519889444,-0.0338743869792957,0.0470823597887237,0.0021910813642474,-0.0078037998164517,0.0037866954973531,0.0024613844615024,0.0037089437816244,0.0046054243374606,0.0034042318683735,-0.0051879244134572,0.0051027045838649,-0.0055796961099224,-0.0035392879463156,0.0018953807905002,0.0033016097007695,-0.0134160186517837,0.0049223223938038,0.0060176195449075,0.0055847864582293,0.0027505934887426,-0.0200655483867489,0.0142289225459289,0.0051891714424468,-0.0231242240593841,0.0183806541194584,0.0065065872113257,0.0045794594638618
R8un,,,,,0.0017481056187864,0.0008348824779918,0.001091400817625,0.00838904812628,-0.0154377023159946,0.0006303039531471,0.0007519599963517,0.0010832621821232,-0.0013816243166361,-0.0008846713235153,0.0027590868451575,0.0008518350185216,-0.0360892886633552,0.0008384040271912,-0.0032842842115775,0.0007463296356817,0.0013101938569073,0.0015101978192248,-0.0006024679366253,-0.0016378853254487,-0.0006544123284995,0.000737423244154,-0.0023072365749171,0.0002588593219501,0.0013534575077113,0.0012642335483299,0.0006089957792145,-0.0042282914246317,0.0028084435688282,0.0011621456270642,-0.0045283829348505,0.0032390220461506,0.001502923276303,0.0010456797880959
R8me1,,,,,,,,-0.0620911357516368,0.4610468041646499,,,-0.0116124441135442,0.034002358167568,0.1148772860232564,0.0031806735116552,,0.1449267350595475,,0.0254070167059583,,,,0.0314449800160229,0.0396611298474693,0.0318510621698837,,0.0227082626695135,0.002068968710315,,,,0.11242821648723,-0.0567358970431667,,0.1425486097123593,-0.0436248354404698,,
K9me2,,,,,,,,,,,,0.0803604020044194,-0.007683960294829,,0.019809548964032,,-0.0134817462108973,0.0035004856928668,0.0134106351830504,,-0.0414743762758675,-0.1187572927883124,-0.0447441999691453,0.0325679098719135,0.1519316840162381,-0.0449193369636985,0.0726896859919845,-0.0527245208773375,,0.1197108947764064,0.097620182140586,-0.2333138155238792,0.24899137400632,0.2607224487450303,-0.2042453426398587,0.0347772156188344,0.3274706906558794,0.436853019590782
K9ac,,,,,,,,,,0.2337556983176428,,-0.0795087617943487,-0.0410279128960294,0.3576993771200247,-0.0521020711674035,0.2792178923177357,,0.4512940326551294,-0.068102109557814,0.059078170232638,-0.0548374159841396,0.1483708567874093,0.0163893055020313,-0.0468044951103073,0.0337845576440054,0.0591502315560494,0.0118085082753177,,0.0066095115455051,0.1778470304462041,,0.0831996658290992,-0.2601112290032743,,0.1377515958299535,-0.0728797402565956,-0.0136373718380093,
K9me3,,,,,,,,,,0.1224183775065935,,0.2509434313536124,-0.1770529922158152,,0.0136431140834613,,,,0.027089001059207,,-0.0708069127629428,-0.2214195286932208,-0.0614436671607547,0.0747986989727889,,,0.0446589149252707,-0.0846700059115512,,-0.1171035427445722,,0.2222233846586211,,-0.0929353132973287,0.2912489073713692,,-0.0761757449951954,
K9un,,,,,,,,,,-0.0572473201206353,0.0635413042358354,-0.1048870027496441,0.1844639298005735,-0.3025978646958446,-0.0158688620868086,0.0477916282457927,0.0282298261377462,-0.1258931735581891,0.0225040681838015,0.0773921043347075,-0.0264312486476481,0.0477728192767943,0.0524064677968781,-0.0482350333559715,-0.0537807137375334,0.0417209068794848,-0.1051732930219823,0.0679949110866837,0.1318206333178215,-0.0427785228744887,-0.025034511752237,0.0724278417155241,-0.012208591868594,-0.0845305364954193,-0.0036539730092304,0.1079299966701457,-0.0932390164945059,-0.234513475559414
K9me1,,,,,,,,,,,0.0162110111525517,0.0578557198659502,-0.3984108813324136,0.7633796039932655,0.0036172771693489,0.0264797791069006,0.0318958663401695,0.0867541399485001,-0.0701470720077829,,0.2226869279532123,-0.0693151873035305,-0.0216505402186666,0.0203142235670509,-0.0393091833603683,0.0156545631295956,0.0536835514103118,-0.0504189633791413,-0.0885031440374351,-0.0494902080440877,,0.1950185201445682,-0.2949300568155095,-0.0523153196437181,0.2491874488779401,-0.3061036361534945,,-0.0442384766841765
K14me3,,,,,,,,,,,,,,,0.0078597473060658,,,,0.0297273118519015,,,0.0981476358405986,,-0.0110070224188603,,,0.0204749861762361,0.0376925541859617,,,,0.1072702201544402,,0.06374850436341,0.0985241270144993,-0.1109879941516834,0.0744945399021071,
K14me2,,,,,,,,,,,,,,,-0.0034577662907782,,0.1356529021028824,,0.0141891539622813,,0.017743196586815,-0.0374333302831081,0.0267636077578468,0.0524964507549233,,,-0.0022366168053231,0.1315441041228591,,0.0363858121147006,,,0.0980123899874229,0.1663362329922835,,0.1199170829714474,0.0244946290477983,0.1257297004056305
K14ac,,,,,,,,,,,,,,,0.0186391480249936,-0.1357326961249222,0.1013020372231706,0.0836916601114585,-0.0584611665693321,0.3086380883965999,0.0222040202781375,-0.2812727229595843,0.153865265263712,-0.0894047038352114,0.3732001761745235,0.167163974805937,0.0445826954518854,-0.0756123673617261,-0.101413790539523,-0.1199226067069315,0.0340402304252399,0.0759715753593661,-0.0823308733633869,0.0519587434017515,0.1205740069941728,-0.0984709241026167,-0.0384644393735487,-0.0612868522486492
K14un,,,,,,,,,,,,,,,-0.0176877549597416,0.0471672800922053,-0.0984334291421084,-0.2457576017785063,0.1171717380020501,-0.298298270221145,-0.0500690425672146,0.0605211788026787,-0.0776125669001886,0.0884528630772246,-0.3116703094774313,-0.0871446918466622,-0.0649583631061798,0.0465563447417691,0.083052680059603,0.0099799354034474,0.0339768052559511,-0.0637964484092981,0.0737794436110693,-0.0383114152590593,-0.1069674946392747,0.0842938965801776,0.0339339887232705,0.0555938933363913
K14me1,,,,,,,,,,,,,,,-0.0081598620722494,,0.2553596434381077,0.4435597250409921,-0.1427259224909502,,0.213486094844873,0.1487589229889471,,-0.0188243572320309,0.0203976275461192,,0.048506443571236,-0.0394446961914267,,0.1706914485948408,,0.0961068204065206,-0.2096256647124907,0.0223276106908692,0.1887868324601562,-0.1827535221533741,,-0.0181235808147866
R17un,,,,,,,,,,,,,,,,,,-0.0143305697082009,-0.0039302826995811,0.0115054124986837,0.0035947229142542,0.0034776636349946,0.0083217997020918,-0.0185730906225377,0.0143357873773908,-0.0036099734329937,-0.0337703552291299,0.0125558700831245,0.0188857579768063,-0.0505310288749725,0.0089172620584826,-0.0101265021789715,0.0310801123382717,0.0112431318949137,-0.0230745922794292,0.0141018785366908,0.0159489003510092,0.0071232493814656
