PTM_1,K4me1,K4un,R8un,R8me1,K9me2,K9ac,K9me3,K9un,K9me1,K14me3,K14me2,K14ac,K14un,K14me1,R17un,R17me2,R17me1,K18me1,K18un,K18me2,K18ac,K23ac,K23me2,K23un,K23me3,K23me1,R26un,R26me1,R26me2,K27un,K27ac,K27me2,K27me3,K27me1,K36me2,K36un,K36me1,K36me3
K4me1,,,0.0094219743979262,,,,,,0.5077331107859829,,,0.3502772912772623,-0.1831784839386566,0.0344947181910802,0.0118453542965409,,,0.4176032357621886,-0.2185161113559327,,0.2979145245656162,0.4846300542802769,,-0.0572872066472727,0.3019251965057475,,0.0279232033241821,,,-0.0044270763023122,-0.1249530171259853,0.246805100568696,-0.1944977815735944,,0.4219150339448356,-0.0939982886294184,,
K4un,,,-0.0086541174700167,0.0040498904299431,0.026188423652082,0.002767318516312,0.0053519124252637,0.005759268153051,-0.0379833341467032,0.0023120877326428,0.0024757704483224,-0.0268408742706165,0.028681893889108,0.0051752843595048,-0.0099739086803527,0.0043176413282855,0.003073219383526,-0.117211832079397,0.1475892573205142,0.0020131417867096,-0.0126685654956102,-0.034421377649888,0.0030275981515312,0.0606236696476668,-0.0115620667125655,0.0020870865634852,-0.0109876258005256,0.0053490740045506,0.0030229000704583,0.0028217130867718,0.0050903344724354,-0.018772465248344,0.0095971496304419,0.006685194177059,-0.0332658420692633,0.0229550466312792,0.0087382853617795,0.0031530617917755
R8un,,,,,0.1912341607065265,0.0081799127767614,0.0178368751874795,-0.165523294822,-0.0756093752029494,0.0072574937607118,0.0080152883404606,0.0210327364776843,-0.0388147059989072,0.0154514631047195,0.0114063836861546,0.0126333930507786,-0.0458304872698021,0.0098442505416899,-0.0224910447909795,0.0063097865899622,0.0128720176924675,0.0100604706760905,0.0087959584350817,-0.0186167798430565,0.0104904234532346,0.0067780897421069,-0.035405382598523,0.0190061163654497,0.0126380332380111,-0.0370604440977124,0.0169259055258602,-0.0373312623823604,0.0655622979158834,0.0199363992493035,-0.0284217091557351,0.0063371536870745,0.015794970218729,0.0093750594036981
R8me1,,,,,,,,0.4510839332914745,0.3875672214361852,,,,0.0698743884866847,-0.1037988269493803,-0.0104628984843577,,0.2050865339431081,,0.0155554067827195,,,,,0.0159254546873449,,,0.0447283037111094,,,0.2322072265393202,,0.1539672502617906,-0.4190997629512215,,0.0777639656870158,-0.0618790457338801,-0.0728894638553634,
K9me2,,,,,,,,,,,,-0.0813650044102809,0.2400965906846663,-0.4669156037369222,0.0962838690280647,-0.2350657489191855,-0.1263920502951382,-0.1115072784697221,0.0223932915950225,0.04310038858936,-0.0302310761475067,-0.1106517895658057,-0.1332413660504225,0.0111396561410898,0.0408119357059912,0.0531480569239587,-0.0666368496747575,0.1140878889631992,0.0218460562682945,0.039167699004717,0.1298088934995988,-0.7099310855631792,0.3375989781623446,0.1316853808919763,-0.6152811413893935,0.1373278665502546,0.176983298327938,0.0761114203072648
K9ac,,,,,,,,,,0.7522836794693035,,0.0457228176859161,-0.148681191792265,0.0771924029170772,-0.0381092882694768,0.2781411389088076,,0.1306737368628481,-0.0064555729917437,,,,,-0.0044241091775925,0.0998393248144018,,0.0242871393934087,,,,,0.2524547704873691,-0.0741183648755264,,0.2680825462230757,-0.0846305078570508,,
K9me3,,,,,,,,,,0.0887139301503793,,0.2795645479245272,-0.0481351898427379,,0.0200892028944304,,,,0.0152542012896581,,-0.1457865953192917,0.0401141835981532,,0.0206859552985195,,,0.0547326251676505,-0.1907020881586789,,-0.3217084551002571,-0.3709430407545657,0.6279831500273569,,-0.1609079440778067,0.6953361886404597,-0.2590596014278868,-0.3676993322375662,
K9un,,,,,,,,,,0.1864674418837337,0.4526573877151001,0.0397562388589086,-0.0229939763947289,-0.0892464595048382,-0.1605993818218189,0.6681148658385283,0.2988580136184405,0.0380474198763589,-0.0207667729052336,0.1603592783640477,0.1837764230133896,0.2897786948956216,0.3448787694942544,-0.0431004164248193,-0.0694912420300504,,0.007553651324717,-0.2249131073782549,0.1315340598524884,0.2210906443721917,-0.1929925283944882,0.2243675573002946,-0.3942883643457827,-0.2007259219384197,-0.2515311477057171,0.1057689079067861,-0.245162008384137,
K9me1,,,,,,,,,,,,-0.0531692302683352,-0.2976095546315297,0.8113436512112404,0.0167566208866393,,0.1201478645334947,0.3414314772096053,-0.0192884797501429,0.0979886360015995,-0.0540863342335975,0.113628248394662,0.1222392282327243,0.0084490590669005,0.0163164041790008,,0.0406480922192605,-0.1682530389407526,,-0.1629554729168499,-0.2522587765366782,0.5526555419772057,-0.3503002600264165,,0.3109905355937202,-0.0355382833595472,,-0.0081250275984836
K14me3,,,,,,,,,,,,,,,0.0086165879231306,,,,0.0084520779122054,,,0.3157310379984822,,-0.0123001858438582,,,0.0220652787311919,,,0.0338573499208564,,0.2207981178837868,,,0.3195247902821903,-0.0544475567929712,,
K14me2,,,,,,,,,,,,,,,0.0092604412590966,,,,0.0076945535014052,,-0.0003821110098314,0.1601820200162464,,0.0077209388047583,,,-0.0510895363936117,0.1914138891764723,-0.0341713289116149,-0.0727637038064888,0.0622160434737036,,0.0291137327126258,0.2318418963103325,,0.0499188593963026,-0.0315921701135117,
K14ac,,,,,,,,,,,,,,,-0.0087177278447605,0.2209731989535564,,0.3451179178371039,-0.0290589458355033,0.0184882935633966,-0.0293436985694152,,0.3049011728053532,-0.055685760723465,0.4717760103064017,0.0262450214964289,0.0555614128623734,,-0.0910340537539338,-0.1416829873670917,,0.2414384313679021,-0.0226218430666801,0.0890221993611525,0.3396466772581926,-0.0822915258853237,0.0268617417311418,0.0009310200996962
