PTM_1,K4me1,K4un,R8un,R8me1,K9me2,K9ac,K9me3,K9un,K9me1,K14me3,K14me2,K14ac,K14un,K14me1,R17un,R17me2,R17me1,K18me1,K18un,K18me2,K18ac,K23ac,K23me2,K23un,K23me3,K23me1,R26un,R26me1,R26me2,K27un,K27ac,K27me2,K27me3,K27me1,K36me2,K36un,K36me1,K36me3
K4me1,,,0.0012289484311015,,,,,-0.0146794989678576,0.4201781073355701,,,0.2855224220579428,-0.0597387618969473,,0.0035896254437883,,,,-0.0359214950172768,,0.3682060250651335,0.0760264072082666,0.1709951065753158,0.0510415478842292,,,0.0056445349092452,,,0.0735095694266958,,0.1281715095956735,,,0.2148800237780133,,,
K4un,,,-0.0021009405914844,0.0017638275705212,0.0110918395933535,0.0021548355762893,0.0065547558501953,0.0057015487374501,-0.0368020456616753,0.0029717919081625,0.0012638515967902,-0.0274288646496255,0.0332080493485491,0.0047510684902724,-0.0050636147679941,0.0025780385912094,0.0022009882841174,0.00289673438602,0.061203224711727,0.0014081251453724,-0.0341831514151209,-0.0078855535289167,-0.0506668544135886,0.0117616338536331,0.006181504826506,0.0030989456824728,-0.0070179760103966,0.003270659231419,0.0024444323291537,-0.0036975985810701,0.0025833276574929,-0.013566027310236,0.0099229215088288,0.0083584871039302,-0.023926227315001,0.0159705667086837,0.0075008775063088,0.0052995757054636
R8un,,,,,0.0038144097545346,2.099883948793283e-05,0.002261197534702,0.0039072337089758,-0.0096884210128261,0.0008605184361862,0.0010052765252229,0.0011629753460878,0.0004371311220193,-0.0025955807206803,0.0290262003067596,0.0008793762443937,-0.0147732964715575,0.0011386114754925,0.000475772434986,0.0010607909932569,-0.0005520055630234,0.0027605978784091,0.0013475303080101,-0.0055107264868885,0.0020106379445464,0.0012396827129723,-0.0012029030371948,0.0010091061421049,0.0007342607080463,0.0024417761759483,0.0009655030095997,-0.0072314108390134,0.0032142238502584,0.0030559701896073,-0.0075612001589876,0.0047634632703121,0.0024478416816568,0.0021519833505856
R8me1,,,,,,,,-0.0198453568227515,0.0838390180354963,,,0.0234405990121214,-0.0007648490695852,0.0358371602969261,-0.0150585175798719,,0.11385770848393,,0.0001407702408735,,0.0594896648568464,0.0535490543557454,,0.0211563195131438,,,0.0010523536205543,,,,,0.0457441194334054,0.0486102737128733,,0.050103454306415,0.0255280131714315,,
K9me2,,,,,,,,,,,,-0.0913033450447194,0.0940159433680906,-0.0185802175796214,0.0055652501521452,,0.0326369509860611,,0.067933010823596,,-0.1489117609138396,-0.0625664977745994,,0.0166764147550112,-0.0400439712848867,0.0318672275115139,0.013800587793911,-0.0066567234773414,,0.4097586481356035,0.1298335961339353,,-0.0384947664661542,0.3683190194593042,,0.0766251717025529,0.3211356193987958,0.3456738346373177
K9ac,,,,,,,,,,0.2079620230845154,,,-0.0745606118172158,0.2150249328140095,0.0005169454512549,0.1692278822525151,,0.1722169315249866,-0.0242259183447738,,0.0438538557639283,0.0511460886010998,,0.007063940529824,-0.032243882518796,,0.004673799879583,,,0.0443203211692939,,0.0476759107378525,0.0332394815098702,,0.1020832240845455,0.0214093612224147,,
K9me3,,,,,,,,,,0.2998616804272332,,0.2636914860445656,-0.2103870471158873,,0.0076434096908008,,,,0.0368205851711812,,-0.0992956820389517,-0.3275912863465132,0.0416106977794272,0.1610255633354163,,,0.012080772290944,,,,0.0530288858895818,0.3384720155839101,,-0.0559352602288769,0.3860927261239738,,-0.0660141194872183,
K9un,,,,,,,,,,-0.0106706976489634,0.0856731278068122,-0.0541338920525154,0.1557524434805783,-0.2453200889287893,-0.0080982340593514,0.1090754641428273,0.0048073450604175,0.1048542692588229,0.0069350947113737,0.097116597642017,-0.0390564483641835,0.1237040002722452,0.0370915612948045,-0.1106125973321107,0.1184616575468914,-0.0010860334021208,-0.0255604617779883,0.0177335827658923,0.1228050372433249,-0.1833140100685583,0.0686522351906951,0.0173125816249648,0.2285764260628779,-0.1624756415458907,-0.0738428050167903,0.2052607864731851,-0.0998528708805775,-0.2156937874311943
K9me1,,,,,,,,,,,,-0.0161022210724953,-0.3437382403604159,0.7282848078648059,0.0009297709251803,,0.0400467777565895,,-0.1805119732728843,,0.3670627350527409,-0.0705308861719328,0.1956063801324802,0.0131439678732935,-0.1108356146034534,0.0748116327507405,0.0071982881482859,0.0682561318708128,,-0.1569078287232302,,0.281869456029232,-0.1944581202113545,-0.0666874900439065,0.3643319566417562,-0.2397871259440608,,-0.1087695413305294
K14me3,,,,,,,,,,,,,,,0.0030424434265942,,,,0.0405865189001296,,,0.2046223875986462,,0.0188660043269197,,,0.0051288915232041,,,,,0.1506780756599076,,,0.156392124835934,-0.001058513617191,,
